X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,DIRECTCERT,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-85.700153,31.095832,680,10166001792,2022-2023,AL,101660,AL-031,Geneva County,Geneva County Middle School,301 West Lily St,,Hartford,AL,36344,1802,(334)588-2943,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,42-Rural: Distant,Geneva County,128,117,11,108,,,,,,,,58,56,65,,,,,,,,88,91,179,179,10.80000019,16.57,1,1,2,0,1,1,8,14,22,0,1,1,7,11,18,4,1,5,68,62,130,31.095832,-85.700153
-85.59821,31.106038,681,10166001793,2022-2023,AL,101660,AL-031,Geneva County,Slocomb Elementary School,108 S Hemby Street,,Slocomb,AL,36375,307,(334)886-2132,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Geneva County,377,351,26,324,36,95,83,74,74,89,98,,,,,,,,,,,270,279,549,549,29,18.93,0,0,0,1,1,2,22,22,44,1,0,1,20,28,48,7,4,11,219,224,443,31.106038,-85.59821
-85.601606,31.098483,682,10166001794,2022-2023,AL,101660,AL-031,Geneva County,Slocomb Middle School,591 South County Road 9,,Slocomb,AL,36375,    ,(334)886-2008,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,42-Rural: Distant,Geneva County,189,174,15,168,,,,,,,,71,110,90,,,,,,,,138,133,271,271,16.35000038,16.57,0,0,0,0,0,0,13,5,18,1,0,1,13,13,26,2,4,6,109,111,220,31.098483,-85.601606
-85.89415,31.048206,683,10166002418,2022-2023,AL,101660,AL-031,Geneva County,Geneva Regional Career Technical Center,1308 West Maple Avenue,,Geneva,AL,36340,    ,(334)248-6354,No,Not Virtual,10,12,High,1,Career and Technical School,Currently operational ,32-Town: Distant,Geneva County,-1,-1,-1,-1,,,,,,,,,,,,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.048206,-85.89415
-87.931421,32.823597,684,10168000576,2022-2023,AL,101680,AL-032,Greene County,Greene County High School,14221 Highway 11 South,,Eutaw,AL,35462,    ,(205)372-2052,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Greene County,213,201,12,225,,,,,,,,,,,64,71,58,62,,,,129,126,255,255,19.5,13.08,0,0,0,0,0,0,128,119,247,1,0,1,0,4,4,0,2,2,0,1,1,32.823597,-87.931421
-87.9187,32.8464,685,10168000864,2022-2023,AL,101680,AL-032,Greene County,Peter J Kirksey Career Center,836 County Road 131,,Eutaw,AL,35462,    ,(205)372-9200,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,42-Rural: Distant,Greene County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8464,-87.9187
-87.8931,32.838,686,10168001452,2022-2023,AL,101680,AL-032,Greene County,Eutaw Primary School,212 Eutaw Ave,,Eutaw,AL,35462,1345,(205)372-1051,No,Not Virtual,PK,3,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Greene County,250,240,10,258,47,66,75,64,69,,,,,,,,,,,,,163,158,321,321,20,16.05,0,0,0,0,0,0,159,153,312,1,1,2,3,3,6,0,0,0,0,1,1,32.838,-87.8931
-87.900021,32.848018,687,10168001520,2022-2023,AL,101680,AL-032,Greene County,Robert Brown Middle School,623 Mespotamia Street,,Eutaw,AL,35462,    ,(205)372-3269,No,Not Virtual,4,8,Middle,1,Regular School,Currently operational ,42-Rural: Distant,Greene County,303,290,13,307,,,,,,72,64,68,67,66,,,,,,,,181,156,337,337,18,18.72,0,0,0,1,0,1,176,151,327,0,1,1,3,2,5,1,2,3,0,0,0,32.848018,-87.900021
-87.93291,32.82487,688,10168002181,2022-2023,AL,101680,AL-032,Greene County,Greene County Career Center,14223 U S Highway 11 South,,Eutaw,AL,35462,711,(205)372-4904,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,42-Rural: Distant,Greene County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.82487,-87.93291
-86.3125,34.3586,689,10169000579,2022-2023,AL,101690,AL-154,Guntersville City,Guntersville Middle School,901 Sunset Drive,,Guntersville,AL,35976,    ,(256)582-5182,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,226,207,19,189,,,,,,,,137,150,119,,,,,,,,203,203,406,406,20.85000038,19.47,0,1,1,3,4,7,19,30,49,0,1,1,21,23,44,3,7,10,157,137,294,34.3586,-86.3125
-86.3324,34.3217,690,10169000580,2022-2023,AL,101690,AL-154,Guntersville City,Cherokee Elementary School,3300 Highway 79 South,,Guntersville,AL,35976,    ,(256)582-3908,No,Not Virtual,3,5,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,208,187,21,168,,,,,141,109,137,,,,,,,,,,,212,175,387,387,18,21.5,1,2,3,1,2,3,20,31,51,1,0,1,18,11,29,5,5,10,166,124,290,34.3217,-86.3324
-86.3036,34.3535,691,10169000581,2022-2023,AL,101690,AL-154,Guntersville City,Guntersville Elementary School,1800 Lusk Street,,Guntersville,AL,35976,    ,(256)582-3364,No,Not Virtual,PK,2,Elementary,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,237,217,20,206,64,157,148,124,,,,,,,,,,,,,,261,232,493,493,30,16.43,1,1,2,2,0,2,28,33,61,1,0,1,10,9,19,10,15,25,209,174,383,34.3535,-86.3036
-86.3136,34.32,692,10169000582,2022-2023,AL,101690,AL-154,Guntersville City,Guntersville High School,14227 Highway 431 South,,Guntersville,AL,35976,2599,(256)582-2046,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,32-Town: Distant,Marshall County,256,230,26,212,,,,,,,,,,,138,171,121,135,,,,288,277,565,565,36.15000153,15.63,2,1,3,4,2,6,24,23,47,5,1,6,22,17,39,13,9,22,218,224,442,34.32,-86.3136
-87.62055,32.99897,693,10171000588,2022-2023,AL,101710,AL-033,Hale County,Hale County High School,50 Wildcat Way,,Moundville,AL,35474,188,(205)371-2514,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,31-Town: Fringe,Hale County,225,187,38,231,,,,,,,,,,,87,99,103,90,,,,195,184,379,379,21.5,17.63,0,1,1,0,0,0,89,91,180,0,0,0,5,5,10,3,0,3,98,87,185,32.99897,-87.62055
-87.631042,33.000134,694,10171000589,2022-2023,AL,101710,AL-033,Hale County,Moundville Elementary School,537 Alabama Ave,,Moundville,AL,35474,    ,(205)371-2679,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Hale County,322,273,49,309,74,79,82,93,87,85,90,,,,,,,,,,,305,285,590,590,36,16.39,2,0,2,1,0,1,133,120,253,0,1,1,12,3,15,1,4,5,156,157,313,33.000134,-87.631042
-87.592676,32.722732,695,10171000875,2022-2023,AL,101710,AL-033,Hale County,College and Career Academy,19875 AL Hwy 69 N,,Greensboro,AL,36744,    ,(334)624-3691,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,42-Rural: Distant,Hale County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.722732,-87.592676
-87.587697,32.707676,696,10171002156,2022-2023,AL,101710,AL-033,Hale County,Greensboro Middle School,620 Carver Street,,Greensboro,AL,36744,    ,(334)624-4005,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,42-Rural: Distant,Hale County,203,191,12,215,,,,,,,,85,74,73,,,,,,,,120,112,232,232,13.5,17.19,0,0,0,0,0,0,115,110,225,0,0,0,2,1,3,0,1,1,3,0,3,32.707676,-87.587697
-87.599546,32.702619,697,10171002158,2022-2023,AL,101710,AL-033,Hale County,Greensboro Elementary School,1801 South Street,,Greensboro,AL,36744,    ,(334)624-8611,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Hale County,430,418,12,445,56,88,82,82,80,87,79,,,,,,,,,,,289,265,554,554,31,17.87,0,0,0,0,0,0,272,255,527,0,0,0,4,1,5,1,3,4,12,6,18,32.702619,-87.599546
-87.588282,32.70837,698,10171002162,2022-2023,AL,101710,AL-033,Hale County,Greensboro High School,1221 Baptist Hill Road,,Greensboro,AL,36744,    ,(334)624-9156,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Hale County,247,230,17,260,,,,,,,,,,,91,69,59,75,,,,152,142,294,294,16.5,17.82,0,0,0,0,0,0,148,141,289,0,0,0,2,0,2,1,0,1,1,1,2,32.70837,-87.588282
-87.620254,32.999815,699,10171002411,2022-2023,AL,101710,AL-033,Hale County,Hale County Middle School,120 Wildcat Way,,Moundville,AL,35474,    ,(205)371-7000,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,31-Town: Fringe,Hale County,167,137,30,173,,,,,,,,90,89,90,,,,,,,,142,127,269,269,14,19.21,0,0,0,0,1,1,74,62,136,0,0,0,3,8,11,1,1,2,64,55,119,32.999815,-87.620254
-87.6069,34.2253,700,10172000594,2022-2023,AL,101720,AL-155,Haleyville City,Haleyville High School,2001 20th St,,Haleyville,AL,35565,    ,(205)486-3122,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Winston County,309,272,37,268,,,,,,,,,,,119,132,106,122,,,,244,235,479,479,27.95000076,17.14,0,0,0,2,4,6,1,3,4,0,0,0,32,27,59,7,9,16,202,192,394,34.2253,-87.6069
-87.6075,34.2249,701,10172001370,2022-2023,AL,101720,AL-155,Haleyville City,Haleyville Center Of Technology,2007 20th St,,Haleyville,AL,35565,    ,(205)486-9231,No,Not Virtual,7,12,High,1,Career and Technical School,Currently operational ,41-Rural: Fringe,Winston County,-1,-1,-1,-1,,,,,,,,,0,0,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2249,-87.6075
-87.6068,34.2272,702,10172001795,2022-2023,AL,101720,AL-155,Haleyville City,Haleyville Elementary School,2000 20th St,,Haleyville,AL,35565,    ,(205)486-3405,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Winston County,565,504,61,481,71,137,149,93,114,124,120,,,,,,,,,,,422,386,808,808,50.84000015,15.89,0,0,0,0,3,3,9,7,16,0,0,0,57,71,128,6,7,13,350,298,648,34.2272,-87.6068
-87.609357,34.227271,703,10172001885,2022-2023,AL,101720,AL-155,Haleyville City,Haleyville Middle School,2014 20th Avenue,,Haleyville,AL,35565,    ,(205)486-9240,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,32-Town: Distant,Winston County,245,218,27,201,,,,,,,,115,130,112,,,,,,,,178,179,357,357,24.07999992,14.83,0,0,0,2,0,2,2,0,2,0,0,0,21,37,58,2,1,3,151,141,292,34.227271,-87.609357
-86.948888,34.418936,704,10173000328,2022-2023,AL,101730,AL-156,Hartselle City,Barkley Bridge Elementary School,2333 Barkley Bridge Rd,,Hartselle,AL,35640,    ,(256)773-1931,No,Not Virtual,PK,4,Elementary,1,Regular School,Currently operational ,23-Suburb: Small,Morgan County,143,115,28,116,48,81,86,80,87,78,,,,,,,,,,,,241,219,460,460,28,16.43,0,1,1,2,2,4,7,6,13,1,0,1,2,6,8,4,3,7,225,201,426,34.418936,-86.948888
-86.9475,34.4392,705,10173000596,2022-2023,AL,101730,AL-156,Hartselle City,Crestline Elementary School,600 Crestline Dr SW,,Hartselle,AL,35640,    ,(256)773-9967,No,Not Virtual,PK,4,Elementary,1,Regular School,Currently operational ,23-Suburb: Small,Morgan County,270,236,34,223,55,113,104,104,90,84,,,,,,,,,,,,298,252,550,550,41.31999969,13.31,1,0,1,3,0,3,14,6,20,0,1,1,5,8,13,14,7,21,261,230,491,34.4392,-86.9475
-86.9224,34.4579,706,10173000597,2022-2023,AL,101730,AL-156,Hartselle City,FE Burleson Elementary School,1100 Bethel Road NE,,Hartselle,AL,35640,    ,(256)773-2411,No,Not Virtual,PK,4,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Morgan County,229,199,30,187,54,100,95,86,84,92,,,,,,,,,,,,252,259,511,511,31,16.48,0,0,0,1,1,2,18,22,40,0,0,0,16,12,28,14,14,28,203,210,413,34.4579,-86.9224
-86.932817,34.435714,707,10173000598,2022-2023,AL,101730,AL-156,Hartselle City,Hartselle Junior High School,904 Sparkman Street,,Hartselle,AL,35640,3299,(256)773-5426,No,Not Virtual,7,8,Middle,1,Regular School,Currently operational ,23-Suburb: Small,Morgan County,201,158,43,141,,,,,,,,,274,253,,,,,,,,255,272,527,527,33.16999817,15.89,5,1,6,0,3,3,10,12,22,0,1,1,7,16,23,8,5,13,225,234,459,34.435714,-86.932817
-86.921392,34.455413,708,10173000599,2022-2023,AL,101730,AL-156,Hartselle City,Hartselle High School,1000 Bethel Road NE,,Hartselle,AL,35640,3198,(256)751-5615,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Morgan County,354,308,46,286,,,,,,,,,,,275,241,254,261,,,,543,488,1031,1031,68.08999634,15.14,3,2,5,9,6,15,24,17,41,0,0,0,21,22,43,14,12,26,472,429,901,34.455413,-86.921392
-86.929982,34.432158,709,10173002356,2022-2023,AL,101730,AL-156,Hartselle City,Hartselle Intermediate School,130 Petain Street SW,,Hartselle,AL,35640,    ,(256)773-6094,No,Not Virtual,5,6,Middle,1,Regular School,Currently operational ,23-Suburb: Small,Morgan County,233,194,39,185,,,,,,,264,295,,,,,,,,,,290,269,559,559,31.67000008,17.65,2,1,3,1,1,2,22,8,30,0,0,0,11,18,29,6,3,9,248,238,486,34.432158,-86.929982
-85.2782,31.5821,710,10174000600,2022-2023,AL,101740,AL-034,Henry County,Abbeville High School,411 Graball Cutoff,,Abbeville,AL,36310,2073,(334)585-2065,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Henry County,269,246,23,254,,,,,,,,,53,42,51,61,46,52,,,,173,132,305,305,26.5,11.51,0,1,1,4,0,4,97,74,171,0,0,0,6,8,14,8,3,11,58,46,104,31.5821,-85.2782
-85.249312,31.5668,711,10174000602,2022-2023,AL,101740,AL-034,Henry County,Abbeville Elementary School,100 Elm St,,Abbeville,AL,36310,    ,(334)585-3679,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Henry County,312,287,25,284,35,54,56,43,46,56,37,52,,,,,,,,,,211,168,379,379,25,15.16,0,1,1,0,0,0,96,82,178,1,0,1,9,8,17,10,14,24,95,63,158,31.5668,-85.249312
-85.338307,31.3492,712,10174000603,2022-2023,AL,101740,AL-034,Henry County,Headland Elementary School,305 Mitchell St,,Headland,AL,36345,    ,(334)585-7080,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,31-Town: Fringe,Henry County,414,393,21,404,40,164,137,140,123,127,127,,,,,,,,,,,431,427,858,858,46,18.65,0,0,0,3,0,3,87,86,173,0,0,0,10,8,18,10,18,28,321,315,636,31.3492,-85.338307
-85.3397,31.3485,713,10174000604,2022-2023,AL,101740,AL-034,Henry County,Headland High School,8 Sporman St,,Headland,AL,36345,    ,(334)585-7086,No,Not Virtual,10,12,High,1,Regular School,Currently operational ,31-Town: Fringe,Henry County,202,195,7,198,,,,,,,,,,,,153,137,122,,,,215,197,412,412,26.5,15.55,0,0,0,0,1,1,38,47,85,0,0,0,10,7,17,2,7,9,165,135,300,31.3485,-85.3397
-85.337655,31.35737,714,10174000605,2022-2023,AL,101740,AL-034,Henry County,Headland Middle School,1 Martin Luther King Dr,,Headland,AL,36345,324,(334)585-7083,No,Not Virtual,6,9,Middle,1,Regular School,Currently operational ,41-Rural: Fringe,Henry County,272,254,18,270,,,,,,,,143,135,138,160,,,,,,,302,274,576,576,29,19.86,0,3,3,3,1,4,63,50,113,0,0,0,11,12,23,2,3,5,223,205,428,31.35737,-85.337655
-85.2524,31.5674,715,10174002120,2022-2023,AL,101740,AL-034,Henry County,Henry County Virtual Campus,300a North Trawick Street,,Abbeville,AL,36310,    ,(334)585-2206,No,Full Virtual,1,12,Other,1,Regular School,Currently operational ,42-Rural: Distant,Henry County,-1,-1,-1,-1,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5674,-85.2524
-86.8096,33.4712,716,10176000606,2022-2023,AL,101760,AL-157,Homewood City,Edgewood Elementary School,901 College Ave,,Homewood,AL,35209,    ,(205)423-2400,No,Not Virtual,KG,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,110,104,6,88,,171,132,181,132,136,136,,,,,,,,,,,446,442,888,888,58.70000076,15.13,0,0,0,3,6,9,30,42,72,0,0,0,19,14,33,15,15,30,379,365,744,33.4712,-86.8096
-86.825571,33.457336,717,10176000607,2022-2023,AL,101760,AL-157,Homewood City,Hall Kent Elementary School,213 Hall Ave,,Homewood,AL,35209,    ,(205)423-2430,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,243,219,24,181,30,121,120,124,106,118,107,,,,,,,,,,,368,358,726,726,47,15.45,1,0,1,3,11,14,96,70,166,0,0,0,36,49,85,19,14,33,213,214,427,33.457336,-86.825571
-86.7905,33.4605,718,10176000608,2022-2023,AL,101760,AL-157,Homewood City,Homewood High School,1901 S Lakeshore Dr,,Homewood,AL,35209,    ,(205)871-9663,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,370,329,41,300,,,,,,,,,,,360,351,317,302,,,,683,647,1330,1330,105.5,12.61,1,0,1,12,12,24,103,110,213,0,0,0,98,84,182,32,49,81,437,392,829,33.4605,-86.7905
-86.8115,33.4777,719,10176000609,2022-2023,AL,101760,AL-157,Homewood City,Homewood Middle School,395 Mecca Avenue,,Homewood,AL,35209,    ,(205)870-0878,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,274,253,21,213,,,,,,,,303,310,313,,,,,,,,459,467,926,926,60.40000153,15.33,1,1,2,7,11,18,77,74,151,0,0,0,66,56,122,9,20,29,299,305,604,33.4777,-86.8115
-86.7865,33.4778,720,10176000610,2022-2023,AL,101760,AL-157,Homewood City,Shades Cahaba Elementary School,3001 Independence Drive,,Homewood,AL,35209,    ,(205)871-1113,No,Not Virtual,KG,5,Elementary,1,Regular School,Currently operational ,21-Suburb: Large,Jefferson County,119,106,13,99,,89,78,82,89,80,83,,,,,,,,,,,258,243,501,501,34,14.74,0,0,0,5,5,10,27,24,51,0,0,0,24,19,43,24,17,41,178,178,356,33.4778,-86.7865
-85.23222,31.183743,721,10177000611,2022-2023,AL,101770,AL-035,Houston County,Ashford High School,607 Church St,,Ashford,AL,36312,4525,(334)899-5411,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,246,231,15,239,,,,,,,,,,,120,108,95,76,,,,214,185,399,399,25,15.96,1,0,1,2,0,2,50,55,105,0,0,0,5,15,20,6,5,11,150,110,260,31.183743,-85.23222
-85.301665,31.056759,722,10177000612,2022-2023,AL,101770,AL-035,Houston County,Cottonwood High School,663 Houston St,,Cottonwood,AL,36320,    ,(334)691-2587,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Houston County,273,256,17,255,,,,,,,,,77,71,66,60,66,58,,,,217,181,398,398,22.62999916,17.59,0,0,0,5,1,6,31,28,59,0,0,0,16,12,28,2,6,8,163,134,297,31.056759,-85.301665
-85.113249,31.293671,723,10177000614,2022-2023,AL,101770,AL-035,Houston County,Houston County High School,200 W Church St,,Columbia,AL,36319,3522,(334)696-2221,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Houston County,262,253,9,255,,,,,,,,,65,55,61,57,44,40,,,,158,164,322,322,20,16.1,1,1,2,0,0,0,74,72,146,1,0,1,14,13,27,3,4,7,65,74,139,31.293671,-85.113249
-85.4593,31.1209,724,10177000615,2022-2023,AL,101770,AL-035,Houston County,Rehobeth High School,373 Malvern Road,,Dothan,AL,36301,    ,(334)677-7002,No,Not Virtual,9,12,High,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,413,390,23,383,,,,,,,,,,,230,230,166,162,,,,417,371,788,788,37,21.3,0,0,0,7,2,9,51,37,88,1,0,1,46,34,80,7,8,15,305,290,595,31.1209,-85.4593
-85.270164,31.260221,725,10177000616,2022-2023,AL,101770,AL-035,Houston County,Webb Elementary School,178 DePot St,,Webb,AL,36376,    ,(334)792-5744,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,360,346,14,351,20,72,66,59,56,58,61,69,,,,,,,,,,237,224,461,461,30,15.37,1,1,2,0,1,1,85,94,179,1,0,1,11,11,22,4,5,9,135,112,247,31.260221,-85.270164
-85.6333,31.2256,726,10177000617,2022-2023,AL,101770,AL-035,Houston County,Wicksburg High School,1172 S State Highway 123,,Newton,AL,36352,8411,(334)692-5549,No,Not Virtual,7,12,High,1,Regular School,Currently operational ,42-Rural: Distant,Houston County,183,165,18,169,,,,,,,,,91,82,89,69,70,70,,,,234,237,471,471,26.78000069,17.59,0,2,2,1,0,1,18,21,39,0,0,0,20,14,34,2,2,4,193,198,391,31.2256,-85.6333
-85.392901,31.22775,727,10177000882,2022-2023,AL,101770,AL-035,Houston County,Houston County Alternative School,315 N Foster St,,Dothan,AL,36303,    ,(334)671-9295,No,Not Virtual,KG,12,Other,1,Alternative Education School,Currently operational ,13-City: Small,Houston County,-1,-1,-1,-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.22775,-85.392901
-85.400933,31.22592,728,10177000885,2022-2023,AL,101770,AL-035,Houston County,Houston County Area Vocational Center,662 West Main,,Dothan,AL,36301,1558,(334)899-3308,No,Not Virtual,9,12,High,1,Career and Technical School,Currently operational ,13-City: Small,Houston County,-1,-1,-1,-1,,,,,,,,,,,0,0,0,0,,,,0,0,0,0,,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.22592,-85.400933
-85.2294,31.1767,729,10177001668,2022-2023,AL,101770,AL-035,Houston County,Ashford Elementary School,100 Barfield St,,Ashford,AL,36312,    ,(334)726-5960,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,428,402,26,409,31,103,101,102,97,96,95,,,,,,,,,,,323,302,625,625,38.59000015,16.2,1,2,3,0,3,3,64,70,134,0,0,0,12,12,24,13,17,30,233,198,431,31.1767,-85.2294
-85.447815,31.125539,730,10177002077,2022-2023,AL,101770,AL-035,Houston County,Rehobeth Middle School,5631 County Road 203,,Rehobeth,AL,36301,8931,(334)677-5153,No,Not Virtual,6,8,Middle,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,366,342,24,339,,,,,,,,190,220,216,,,,,,,,304,322,626,626,29,21.59,0,2,2,3,3,6,35,29,64,0,1,1,30,44,74,7,9,16,229,234,463,31.125539,-85.447815
-85.446699,31.126463,731,10177002078,2022-2023,AL,101770,AL-035,Houston County,Rehobeth Elementary School,5631 County Road 203,,Rehobeth,AL,36301,    ,(334)677-3838,No,Not Virtual,PK,5,Elementary,1,Regular School,Currently operational ,41-Rural: Fringe,Houston County,679,629,50,627,27,189,194,195,189,191,189,,,,,,,,,,,633,541,1174,1174,63,18.63,0,1,1,8,2,10,63,37,100,1,0,1,100,79,179,21,22,43,440,400,840,31.126463,-85.446699
-85.400933,31.22592,732,10177002506,2022-2023,AL,101770,AL-035,Houston County,Houston County Virtual Academy,1172 S State Highway 123,,Newton,AL,36352,8411,(334)692-5549,No,Full Virtual,KG,12,Other,1,Regular School,Currently operational ,13-City: Small,Houston County,162,156,6,160,,0,0,5,5,3,7,8,9,18,28,39,42,75,,,,113,126,239,239,9,26.56,1,0,1,0,0,0,29,32,61,0,0,0,4,5,9,5,4,9,74,85,159,31.22592,-85.400933
-85.6333,31.2256,733,10177002507,2022-2023,AL,101770,AL-035,Houston County,Wicksburg Elementary School,1172 S State Highway 123,,Newton,AL,36352,8411,(334)692-5549,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Houston County,256,237,19,244,51,67,89,81,86,77,72,83,,,,,,,,,,300,306,606,606,32,18.94,0,0,0,2,2,4,18,12,30,0,2,2,18,23,41,4,4,8,258,263,521,31.2256,-85.6333
-85.301665,31.056759,734,10177002508,2022-2023,AL,101770,AL-035,Houston County,Cottonwood Elementary School,663 Houston St,,Cottonwood,AL,36320,    ,(334)691-2587,No,Not Virtual,PK,6,Elementary,1,Regular School,Currently operational ,42-Rural: Distant,Houston County,352,329,23,329,20,77,97,54,49,64,62,58,,,,,,,,,,250,231,481,481,29,16.59,0,3,3,3,1,4,39,35,74,1,0,1,19,11,30,2,1,3,186,180,366,31.056759,-85.301665
